Tipo de Comprobante	Codigo Unidad de Negocio	Descripción unidad de negocio	num_doc	tipo_doc	mes	año	Fecha contable	UF	fecha pago factura	RUT proveedor	Razon Social Proveedor	exento_detalle	exento_detalle_uf	afecto_detalle	afecto_detalle_uf	iva_detalle	total_por_documento	concepto1_codigo	concepto1	centro_de_costo	observaciones	Glosa encabezado comprobante	Glosa detalle comprobante	cuenta_contable
T-598	02	LA QUEBRADA	108830	FACE	3	2026	2026-03-16	39841.72	15/04/2026	78973280-9	CENTRO ARRIENDO LTDA.	0	0	23369	0.5865459623731104	4440.11	27809	507	507	02	FACE/108830/78973280-9/CENTRO ARRIENDO LTDA.	FACE - 108830: FACE/108830/78973280-9/CENTRO ARRIENDO LTDA.	Servicio	1-2-01-005
T-599	02	LA QUEBRADA	1771	FACE	3	2026	2026-03-16	39841.72	15/04/2026	77454411-9	TRANSPORTES ALFARO SPA	0	0	270000	6.776815860359442	51300	321300	420	420	02	FACE/1771/77454411-9/TRANSPORTES ALFARO SPA	FACE - 1771: FACE/1771/77454411-9/TRANSPORTES ALFARO SPA	Servicio	1-2-01-004
T-6	01	OF. CENTRAL ICEMM	6176	FACE	9	2025	2025-09-23	39485.65	30/09/2025	78191700-1	ASESORIAS PROGRAMAS Y TEXTOS COMPUTACIONALES LTDA.	0	0	500000	12.66282814136275	95000	595000	902	902	01	6176 ASESORIAS PROGRAMAS Y TEXTOS COMPUTACIONALES LTDA.	FACE - 6176: 6176 ASESORIAS PROGRAMAS Y TEXTOS COMPUTACIONALES LTDA.	Servicio	1-2-01-010
T-60	02	LA QUEBRADA	6667	NCCE	11	2025	2025-11-21	39643.59	31/01/2026	78376540-3	LARA Y CIA. LTDA.	-55877	-1.409483853505699				66494	406	406	02	NCCE/6667/78376540-3/LARA Y COMPAÑIA SPA	NCCE - 6667: NCCE/6667/78376540-3/LARA Y COMPAÑIA SPA	Servicio	1-2-01-004
T-600	02	LA QUEBRADA	465772	FACE	3	2026	2026-03-13	39841.72	12/04/2026	76085400-K	ELFLE COMERCIAL DOS LTDA	0	0	1428200	35.84684596950132	271358	1699558	406	406	02	FACE/465772/76085400-K/ELFLE COMERCIAL DOS LTDA.	FACE - 465772: FACE/465772/76085400-K/ELFLE COMERCIAL DOS LTDA.	Servicio	1-2-01-004
T-601	02	LA QUEBRADA	115454	FACE	3	2026	2026-03-12	39841.72	11/04/2026	76203641-K	COMERCIAL ABASLOG LIMITADA	0	0	41300	1.036601833454981	7847	49147	114	114	02	FACE/115454/76203641-K/COMERCIAL ABASLOG LIMITADA	FACE - 115454: FACE/115454/76203641-K/COMERCIAL ABASLOG LIMITADA	Servicio	1-2-01-001
T-602	02	LA QUEBRADA	9531	FACE	3	2026	2026-03-12	39841.72	13/03/2026	76818350-3	ASESORIAS PROHARDWARE LTDA.	0	0	121974	3.06146421389438	23175.06	145149	410	410	02	FACE/9531/76818350-3/ASESORIAS PROHARDWARE SPA	FACE - 9531: FACE/9531/76818350-3/ASESORIAS PROHARDWARE SPA	Servicio	1-2-01-004
T-603	02	LA QUEBRADA	465473	FACE	3	2026	2026-03-11	39841.72	10/04/2026	76085400-K	ELFLE COMERCIAL DOS LTDA	0	0	502066	12.60151419165638	95392.54	597459	406	406	02	FACE/465473/76085400-K/ELFLE COMERCIAL DOS LTDA.	FACE - 465473: FACE/465473/76085400-K/ELFLE COMERCIAL DOS LTDA.	Servicio	1-2-01-004
T-604	02	LA QUEBRADA	119425	FACE	3	2026	2026-03-11	39841.72	10/04/2026	76603240-0	CONTENEDORES PATAGONIA SPA	0	0	780882	19.59960563951556	148367.58	929250	419	419	02	FACE/119425/76603240-0/CONTENEDORES PATAGONIA SPA	FACE - 119425: FACE/119425/76603240-0/CONTENEDORES PATAGONIA SPA	Servicio	1-2-01-004
T-605	02	LA QUEBRADA	119424	FACE	3	2026	2026-03-11	39841.72	10/04/2026	76603240-0	CONTENEDORES PATAGONIA SPA	0	0	385419	9.673754044755096	73229.61	458649	411	411	02	FACE/119424/76603240-0/CONTENEDORES PATAGONIA SPA	FACE - 119424: FACE/119424/76603240-0/CONTENEDORES PATAGONIA SPA	Servicio	1-2-01-004
T-606	02	LA QUEBRADA	453479	FACE	3	2026	2026-03-10	39841.72	09/04/2026	76483280-9	EL ARRAYAN FERRETERIA LTDA	0	0	22000	0.5521849960292879	4180	26180	106	106	02	FACE/453479/76483280-9/EL ARRAYAN FERRETERÍA LIMITADA	FACE - 453479: FACE/453479/76483280-9/EL ARRAYAN FERRETERÍA LIMITADA	Servicio	1-2-01-001
T-607	02	LA QUEBRADA	2525	FACE	3	2026	2026-03-10	39841.72	09/04/2026	76620785-5	TRANSPORTES NV S.P.A.	0	0	504000	12.65005627267096	95760	599760	505	505	02	FACE/2525/76620785-5/TRANSPORTES NV SPA	FACE - 2525: FACE/2525/76620785-5/TRANSPORTES NV SPA	Servicio	1-2-01-005
T-608	02	LA QUEBRADA	1308801	FACE	3	2026	2026-03-09	39841.72	08/04/2026	83574800-6	PATRICIO LIOI Y CIA. LTDA.	0	0	27960	0.7017769313172223	5312.4	33272	409	409	02	FACE/1308801/83574800-6/PATRICIO LIOI Y CIA.LTDA.	FACE - 1308801: FACE/1308801/83574800-6/PATRICIO LIOI Y CIA.LTDA.	Servicio	1-2-01-004
T-609	02	LA QUEBRADA	115408	FACE	3	2026	2026-03-11	39841.72	10/04/2026	76203641-K	COMERCIAL ABASLOG LIMITADA	0	0	101983	2.559703747729767	19376.77	121360	406	406	02	FACE/115408/76203641-K/COMERCIAL ABASLOG LIMITADA	FACE - 115408: FACE/115408/76203641-K/COMERCIAL ABASLOG LIMITADA	Servicio	1-2-01-004
T-61	02	LA QUEBRADA	112418	FACE	12	2025	2025-12-02	39643.59	01/01/2026	76203641-K	COMERCIAL ABASLOG LIMITADA	0	0	11232	0.2833244920553361	2134.08	13366	515	515	02	FACE/112418/76203641-K/COMERCIAL ABASLOG LIMITADA	FACE - 112418: FACE/112418/76203641-K/COMERCIAL ABASLOG LIMITADA	Servicio	1-2-01-005
T-610	01	OF. CENTRAL ICEMM	9529	FACE	3	2026	2026-03-12	39841.72	13/03/2026	76818350-3	ASESORIAS PROHARDWARE LTDA.	0	0	1395730	35.03187111399809	265188.7	1660919	904	904	01	FACE/9529/76818350-3/ASESORIAS PROHARDWARE SPA	FACE - 9529: FACE/9529/76818350-3/ASESORIAS PROHARDWARE SPA	Servicio	4-2-05-004
T-611	02	LA QUEBRADA	1012435	FACE	3	2026	2026-03-16	39841.72	15/04/2026	76488070-6	INGENERIA Y SEG. INDUSTRIAL KS LTDA	0	0	21500	0.5396353370286222	4085	25585	409	409	02	FACE/1012435/76488070-6/INGENIERIA Y SEGURIDAD INDUSTRIAL KS LTDA.	FACE - 1012435: FACE/1012435/76488070-6/INGENIERIA Y SEGURIDAD INDUSTRIAL KS LTDA.	Servicio	1-2-01-004
T-612	02	LA QUEBRADA	124165	FACE	3	2026	2026-03-20	39841.72	20/04/2026	78376540-3	LARA Y CIA. LTDA.	0	0	192044	4.820173426247662	36488.36	228532	406	406	02	FACE/124165/78376540-3/LARA Y COMPAÑIA SPA	FACE - 124165: FACE/124165/78376540-3/LARA Y COMPAÑIA SPA	Servicio	1-2-01-004
T-613	02	LA QUEBRADA	3582750	FACE	3	2026	2026-03-20	39841.72	19/04/2026	81293200-4	AUSIN HNOS. S.A.	0	0	4788	0.1201755345903741	909.72	5698	108	108	02	FACE/3582750/81293200-4/AUSIN HNOS. S.A.	FACE - 3582750: FACE/3582750/81293200-4/AUSIN HNOS. S.A.	Servicio	1-2-01-001
T-614	02	LA QUEBRADA	3582748	FACE	3	2026	2026-03-20	39841.72	19/04/2026	81293200-4	AUSIN HNOS. S.A.	0	0	36300	0.911105243448325	6897	43197	114	114	02	FACE/3582748/81293200-4/AUSIN HNOS. S.A.	FACE - 3582748: FACE/3582748/81293200-4/AUSIN HNOS. S.A.	Servicio	1-2-01-001
T-615	02	LA QUEBRADA	3582747	FACE	3	2026	2026-03-20	39841.72	19/04/2026	81293200-4	AUSIN HNOS. S.A.	0	0	70000	1.756952260093189	13300	83300	117	117	02	FACE/3582747/81293200-4/AUSIN HNOS. S.A.	FACE - 3582747: FACE/3582747/81293200-4/AUSIN HNOS. S.A.	Servicio	1-2-01-001
T-616	02	LA QUEBRADA	3582745	FACE	3	2026	2026-03-20	39841.72	19/04/2026	81293200-4	AUSIN HNOS. S.A.	0	0	33100	0.830787425844065	6289	39389	108	108	02	FACE/3582745/81293200-4/AUSIN HNOS. S.A.	FACE - 3582745: FACE/3582745/81293200-4/AUSIN HNOS. S.A.	Servicio	1-2-01-001
T-617	02	LA QUEBRADA	3582743	FACE	3	2026	2026-03-20	39841.72	19/04/2026	81293200-4	AUSIN HNOS. S.A.	0	0	36650	0.919890004748791	6963.5	43614	114	114	02	FACE/3582743/81293200-4/AUSIN HNOS. S.A.	FACE - 3582743: FACE/3582743/81293200-4/AUSIN HNOS. S.A.	Servicio	1-2-01-001
T-618	02	LA QUEBRADA	15796	FACE	3	2026	2026-03-05	39819.01	04/04/2026	85377600-9	EMPRESA CONSTRUCTORA TEFRA LIMITADA	0	0	396597	9.959991471410264	75353.43	471950	414	414	02	FACE/15796/85377600-9/TEFRA INGENIERIA SANITARIA LIMITADA	FACE - 15796: FACE/15796/85377600-9/TEFRA INGENIERIA SANITARIA LIMITADA	Servicio	1-2-01-004
T-619	01	OF. CENTRAL ICEMM	375	FACE	3	2026	2026-03-13	39841.72	13/03/2026	78710720-6	SERVICIOS SANVEST SPA	0	0	1402952	35.2131383886037	266560.88	1669513	902	902	01	FACE/375/78710720-6/SERVICIOS SANVEST SPA	FACE - 375: FACE/375/78710720-6/SERVICIOS SANVEST SPA	Servicio	4-2-04-006
T-62	02	LA QUEBRADA	443333	FACE	12	2025	2025-12-01	39643.59	26/12/2025	76483280-9	EL ARRAYAN FERRETERIA LTDA	0	0	115800	2.921027081553411	22002	137802	406	406	02	FACE/443333/76483280-9/EL ARRAYAN FERRETERÍA LIMITADA	FACE - 443333: FACE/443333/76483280-9/EL ARRAYAN FERRETERÍA LIMITADA	Servicio	1-2-01-004
T-620	02	LA QUEBRADA	115343	FACE	3	2026	2026-03-09	39841.72	08/04/2026	76203641-K	COMERCIAL ABASLOG LIMITADA	0	0	33968	0.8525736338692205	6453.92	46155	406	406	02	FACE/115343/76203641-K/COMERCIAL ABASLOG LIMITADA	FACE - 115343: FACE/115343/76203641-K/COMERCIAL ABASLOG LIMITADA	Servicio	1-2-01-004
T-620	02	LA QUEBRADA	115343	FACE	3	2026	2026-03-09	39841.72	08/04/2026	76203641-K	COMERCIAL ABASLOG LIMITADA	0	0	4818	0.120928514130414	915.42	46155	515	515	02	FACE/115343/76203641-K/COMERCIAL ABASLOG LIMITADA	FACE - 115343: FACE/115343/76203641-K/COMERCIAL ABASLOG LIMITADA	Servicio	1-2-01-005
T-621	02	LA QUEBRADA	555	FACE	3	2026	2026-03-06	39824.68	05/04/2026	78116255-8	COMERCIAL COVIRO SPA	0	0	26200	0.6578835033953819	4978	31178	415	415	02	FACE/555/78116255-8/Comercial Coviro Spa	FACE - 555: FACE/555/78116255-8/Comercial Coviro Spa	Servicio	1-2-01-004
T-622	02	LA QUEBRADA	101	FACE	3	2026	2026-03-03	39807.65	02/04/2026	78137703-1	NUPAV CHILE SPA	0	0	398077	10.00001256039982	75634.63	473712	410	410	02	FACE/101/78137703-1/NUPAV CHILE SPA	FACE - 101: FACE/101/78137703-1/NUPAV CHILE SPA	Servicio	1-2-01-004
T-623	02	LA QUEBRADA	100	FACE	3	2026	2026-03-03	39807.65	02/04/2026	78137703-1	NUPAV CHILE SPA	0	0	398077	10.00001256039982	75634.63	473712	410	410	02	FACE/100/78137703-1/NUPAV CHILE SPA	FACE - 100: FACE/100/78137703-1/NUPAV CHILE SPA	Servicio	1-2-01-004
T-624	02	LA QUEBRADA	2744	FACE	3	2026	2026-03-02	39801.98	01/04/2026	11864671-1	MIGUEL LEONARDO LATAPIA MENDOZA	0	0	150000	3.768656735167446	28500	178500	419	419	02	FACE/2744/11864671-1/MIGUEL LEONARDO LATAPIA MENDOZA	FACE - 2744: FACE/2744/11864671-1/MIGUEL LEONARDO LATAPIA MENDOZA	Servicio	1-2-01-004
T-625	02	LA QUEBRADA	3408	FACE	3	2026	2026-03-02	39801.98	29/03/2026	76700446-K	J FIRE SPA	0	0	134500	3.379228872533477	25555	160055	409	409	02	FACE/3408/76700446-K/J FIRE SPA	FACE - 3408: FACE/3408/76700446-K/J FIRE SPA	Servicio	1-2-01-004
T-626	02	LA QUEBRADA	1204	FACE	3	2026	2026-03-02	39801.98	26/03/2026	78063537-1	RENACER FERRETERIA LIMITADA	0	0	26900	0.6758457745066954	5111	146787	424	424	02	FACE/1204/78063537-1/RENACER FERRETERIA LIMITADA	FACE - 1204: FACE/1204/78063537-1/RENACER FERRETERIA LIMITADA	Servicio	1-2-01-004
T-626	02	LA QUEBRADA	1204	FACE	3	2026	2026-03-02	39801.98	26/03/2026	78063537-1	RENACER FERRETERIA LIMITADA	0	0	90000	2.261194041100468	17100	146787	426	426	02	FACE/1204/78063537-1/RENACER FERRETERIA LIMITADA	FACE - 1204: FACE/1204/78063537-1/RENACER FERRETERIA LIMITADA	Servicio	1-2-01-004
T-626	02	LA QUEBRADA	1204	FACE	3	2026	2026-03-02	39801.98	26/03/2026	78063537-1	RENACER FERRETERIA LIMITADA	0	0	6450	0.1620522396122002	1225.5	146787	515	515	02	FACE/1204/78063537-1/RENACER FERRETERIA LIMITADA	FACE - 1204: FACE/1204/78063537-1/RENACER FERRETERIA LIMITADA	Servicio	1-2-01-005
T-627	02	LA QUEBRADA	26610	FACE	3	2026	2026-03-05	39819.01	04/04/2026	76191418-9	SOCIEDAD COMERCIALIZADORA PUNTO INDUSTRIAL	0	0	765942	19.23558621874326	145528.98	894000	413	413	02	FACE/26610/SOCIEDAD COMERCIALIZADORA PUNTO INDUSTRIAL	FACE - 26610: FACE/26610/SOCIEDAD COMERCIALIZADORA PUNTO INDUSTRIAL	Servicio	1-2-01-004
T-628	02	LA QUEBRADA	2177814	FACE	3	2026	2026-03-02	39801.98	28/03/2026	85831600-6	YOUSEF COMERCIAL LTDA.	0	0	293695	7.378904265566688	55802.05	349497	112	112	02	FACE/2177814/85831600-6/YOUSEF COMERCIAL LTDA.	FACE - 2177814: FACE/2177814/85831600-6/YOUSEF COMERCIAL LTDA.	Servicio	1-2-01-001
T-629	02	LA QUEBRADA	2708	FACE	3	2026	2026-03-23	39841.72	22/04/2026	77387860-9	JRP INGENIERIA Y CONSTRUCCION LIMITADA	0	0	10855396	272.4630362343794	2062525.24	12917921	304	304	02	FACE/2708/77387860-9/JRP INGENIERIA Y CONSTRUCCION SPA	FACE - 2708: FACE/2708/77387860-9/JRP INGENIERIA Y CONSTRUCCION SPA	Servicio	1-2-01-003
T-63	02	LA QUEBRADA	112134	FACE	12	2025	2025-12-01	39643.59	26/12/2025	76203641-K	COMERCIAL ABASLOG LIMITADA	0	0	23769	0.5995672944856911	4516.11	28285	406	406	02	FACE/112134/76203641-K/COMERCIAL ABASLOG LIMITADA	FACE - 112134: FACE/112134/76203641-K/COMERCIAL ABASLOG LIMITADA	Servicio	1-2-01-004
T-630	02	LA QUEBRADA	115796	FACE	3	2026	2026-03-23	39841.72	22/04/2026	76203641-K	COMERCIAL ABASLOG LIMITADA	0	0	11669	0.2928839417575346	2217.11	13886	135	135	02	FACE/115796/76203641-K/COMERCIAL ABASLOG LIMITADA	FACE - 115796: FACE/115796/76203641-K/COMERCIAL ABASLOG LIMITADA	Servicio	1-2-01-001
T-631	02	LA QUEBRADA	2913603	FACE	3	2026	2026-03-23	39841.72	22/04/2026	92307000-1	RHONA S.A.	0	0	122400	3.072156523362947	23256	145656	406	406	02	FACE/2913603/92307000-1/RHONA S.A.	FACE - 2913603: FACE/2913603/92307000-1/RHONA S.A.	Servicio	1-2-01-004
T-632	02	LA QUEBRADA	181960	FACE	3	2026	2026-03-23	39841.72	22/04/2026	99551260-2	LAYHER DEL PACIFICO S.A.	0	0	117625	2.952307279906591	22348.75	139974	506	506	02	FACE/181960/99551260-2/LAYHER DEL PACIFICO S.A.	FACE - 181960: FACE/181960/99551260-2/LAYHER DEL PACIFICO S.A.	Servicio	1-2-01-005
T-633	02	LA QUEBRADA	181959	FACE	3	2026	2026-03-23	39841.72	22/04/2026	99551260-2	LAYHER DEL PACIFICO S.A.	0	0	68756	1.725728708499533	13063.64	81820	506	506	02	FACE/181959/99551260-2/LAYHER DEL PACIFICO S.A.	FACE - 181959: FACE/181959/99551260-2/LAYHER DEL PACIFICO S.A.	Servicio	1-2-01-005
T-634	02	LA QUEBRADA	328245	FACE	3	2026	2026-03-20	39841.72	19/04/2026	76613610-9	IGMA COMERCIAL LTDA	0	0	9120	0.2289057801721412	1732.8	10853	424	424	02	FACE/328245/76613610-9/IGMA COMERCIAL LIMITADA	FACE - 328245: FACE/328245/76613610-9/IGMA COMERCIAL LIMITADA	Servicio	1-2-01-004
T-635	02	LA QUEBRADA	223774	FACE	3	2026	2026-03-24	39841.72	23/04/2026	95011000-7	FERRETERIA NUEVA S.A.	0	0	104598	2.625338464303248	19873.62	124472	115	115	02	FACE/223774/95011000-7/FERRETERÍA NUEVA LTDA	FACE - 223774: FACE/223774/95011000-7/FERRETERÍA NUEVA LTDA	Servicio	1-2-01-001
T-636	02	LA QUEBRADA	27782	FACE	3	2026	2026-03-23	39841.72	22/04/2026	76887030-6	APRESER CHILE S.A.	0	0	2234180	56.07639429221429	424494.2	2658674	410	410	02	FACE/27782/76887030-6/APRESER SPA	FACE - 27782: FACE/27782/76887030-6/APRESER SPA	Servicio	1-2-01-004
T-637	02	LA QUEBRADA	5616	FACE	3	2026	2026-03-04	39813.33	19/03/2026	76299890-4	E. MOLINA MOREL CONSTRUCTORA SA	0	0	210000	5.274615311002622	39900	9424800	406	406	02	FACE/5616/76299890-4/E. MOLINA MOREL CONSTRUCTORA S.A.	FACE - 5616: FACE/5616/76299890-4/E. MOLINA MOREL CONSTRUCTORA S.A.	Servicio	1-2-01-004
T-637	02	LA QUEBRADA	5616	FACE	3	2026	2026-03-04	39813.33	19/03/2026	76299890-4	E. MOLINA MOREL CONSTRUCTORA SA	0	0	270000	6.78164825700337	51300	9424800	407	407	02	FACE/5616/76299890-4/E. MOLINA MOREL CONSTRUCTORA S.A.	FACE - 5616: FACE/5616/76299890-4/E. MOLINA MOREL CONSTRUCTORA S.A.	Servicio	1-2-01-004
T-637	02	LA QUEBRADA	5616	FACE	3	2026	2026-03-04	39813.33	19/03/2026	76299890-4	E. MOLINA MOREL CONSTRUCTORA SA	0	0	850000	21.34963340167728	161500	9424800	409	409	02	FACE/5616/76299890-4/E. MOLINA MOREL CONSTRUCTORA S.A.	FACE - 5616: FACE/5616/76299890-4/E. MOLINA MOREL CONSTRUCTORA S.A.	Servicio	1-2-01-004
T-637	02	LA QUEBRADA	5616	FACE	3	2026	2026-03-04	39813.33	19/03/2026	76299890-4	E. MOLINA MOREL CONSTRUCTORA SA	0	0	100000	2.511721576667915	19000	9424800	410	410	02	FACE/5616/76299890-4/E. MOLINA MOREL CONSTRUCTORA S.A.	FACE - 5616: FACE/5616/76299890-4/E. MOLINA MOREL CONSTRUCTORA S.A.	Servicio	1-2-01-004
T-637	02	LA QUEBRADA	5616	FACE	3	2026	2026-03-04	39813.33	19/03/2026	76299890-4	E. MOLINA MOREL CONSTRUCTORA SA	0	0	3150000	79.11922966503933	598500	9424800	411	411	02	FACE/5616/76299890-4/E. MOLINA MOREL CONSTRUCTORA S.A.	FACE - 5616: FACE/5616/76299890-4/E. MOLINA MOREL CONSTRUCTORA S.A.	Servicio	1-2-01-004
T-637	02	LA QUEBRADA	5616	FACE	3	2026	2026-03-04	39813.33	19/03/2026	76299890-4	E. MOLINA MOREL CONSTRUCTORA SA	0	0	40000	1.004688630667166	7600	9424800	426	426	02	FACE/5616/76299890-4/E. MOLINA MOREL CONSTRUCTORA S.A.	FACE - 5616: FACE/5616/76299890-4/E. MOLINA MOREL CONSTRUCTORA S.A.	Servicio	1-2-01-004
T-637	02	LA QUEBRADA	5616	FACE	3	2026	2026-03-04	39813.33	19/03/2026	76299890-4	E. MOLINA MOREL CONSTRUCTORA SA	0	0	80000	2.009377261334332	15200	9424800	504	504	02	FACE/5616/76299890-4/E. MOLINA MOREL CONSTRUCTORA S.A.	FACE - 5616: FACE/5616/76299890-4/E. MOLINA MOREL CONSTRUCTORA S.A.	Servicio	1-2-01-005
T-637	02	LA QUEBRADA	5616	FACE	3	2026	2026-03-04	39813.33	19/03/2026	76299890-4	E. MOLINA MOREL CONSTRUCTORA SA	0	0	650000	16.32619024834145	123500	9424800	506	506	02	FACE/5616/76299890-4/E. MOLINA MOREL CONSTRUCTORA S.A.	FACE - 5616: FACE/5616/76299890-4/E. MOLINA MOREL CONSTRUCTORA S.A.	Servicio	1-2-01-005
T-637	02	LA QUEBRADA	5616	FACE	3	2026	2026-03-04	39813.33	19/03/2026	76299890-4	E. MOLINA MOREL CONSTRUCTORA SA	0	0	2420000	60.78366215536354	459800	9424800	509	509	02	FACE/5616/76299890-4/E. MOLINA MOREL CONSTRUCTORA S.A.	FACE - 5616: FACE/5616/76299890-4/E. MOLINA MOREL CONSTRUCTORA S.A.	Servicio	1-2-01-005
T-637	02	LA QUEBRADA	5616	FACE	3	2026	2026-03-04	39813.33	19/03/2026	76299890-4	E. MOLINA MOREL CONSTRUCTORA SA	0	0	150000	3.767582365001873	28500	9424800	515	515	02	FACE/5616/76299890-4/E. MOLINA MOREL CONSTRUCTORA S.A.	FACE - 5616: FACE/5616/76299890-4/E. MOLINA MOREL CONSTRUCTORA S.A.	Servicio	1-2-01-005
T-638	02	LA QUEBRADA	44	FACE	3	2026	2026-03-10	39841.72	09/04/2026	78076862-2	ALVARADO SPA	0	0	42077228	1056.10972618652	7994673.32	50071901	303	303	02	FACE/44/ALVARADO SPA/ESTADO DE PAGO N°3	FACE - 44: FACE/44/ALVARADO SPA/ESTADO DE PAGO N°3	Servicio	1-2-01-003
T-639	02	LA QUEBRADA	3584063	FACE	3	2026	2026-03-25	39841.72	24/04/2026	81293200-4	AUSIN HNOS. S.A.	0	0	47640	1.195731509583422	9051.6	56692	424	424	02	FACE/3584063/81293200-4/AUSIN HNOS. S.A.	FACE - 3584063: FACE/3584063/81293200-4/AUSIN HNOS. S.A.	Servicio	1-2-01-004
T-64	01	OF. CENTRAL ICEMM	9375	FACE	10	2025	2025-10-08	39485.65	31/10/2025	76818350-3	ASESORIAS PROHARDWARE LTDA.	0	0	279850	7.08738491072073	53171.5	333022	902	902	01	FACE/9375/76818350-3/ASESORIAS PROHARDWARE SPA	FACE - 9375: FACE/9375/76818350-3/ASESORIAS PROHARDWARE SPA	Servicio	1-2-01-009
T-640	02	LA QUEBRADA	1011	FACE	3	2026	2026-03-10	39841.72	09/04/2026	77536574-9	DISTRIBUCION AGUA PURIFICADA JUDITH ALVARADO PEREZ E.I.R.L.	0	0	21000	0.5270856780279566	3990	24990	412	412	02	FACE/1011/77536574-9/DISTRIBUCION AGUA PURIFICADA JUDITH ALVARADO PEREZ E.I.R.L.	FACE - 1011: FACE/1011/77536574-9/DISTRIBUCION AGUA PURIFICADA JUDITH ALVARADO PEREZ E.I.R.L.	Servicio	1-2-01-004
T-641	02	LA QUEBRADA	2528	FACE	3	2026	2026-03-24	39841.72	23/04/2026	76620785-5	TRANSPORTES NV S.P.A.	0	0	456000	11.44528900860706	86640	542640	505	505	02	FACE/2528/76620785-5/TRANSPORTES NV SPA	FACE - 2528: FACE/2528/76620785-5/TRANSPORTES NV SPA	Servicio	1-2-01-005
T-642	02	LA QUEBRADA	408569	FACE	3	2026	2026-03-25	39841.72	24/04/2026	78178530-K	ROLAND VORWERK Y CIA. LTDA.	0	0	51495	1.292489380478554	9784.05	61279	415	415	02	FACE/408569/78178530-K/ROLAND VORWERK Y CIA LTDA.	FACE - 408569: FACE/408569/78178530-K/ROLAND VORWERK Y CIA LTDA.	Servicio	1-2-01-004
T-643	02	LA QUEBRADA			12	2025	2025-12-04	39643.59				416258	10.50000769355147					404	404			RECLASIFICA BOLETA GARANTIA BICE (PROYECTO LA QUEBRADA)	BOLETA GARANTIA BICE (PROYECTO LA QUEBRADA)	1-2-01-004
T-643	02	LA QUEBRADA			12	2025	2025-12-04	39643.59				-416258	-10.50000769355147					404	404			RECLASIFICA BOLETA GARANTIA BICE (PROYECTO LA QUEBRADA)	BOLETA GARANTIA BICE (PROYECTO LA QUEBRADA)	1-1-05-007
T-644	01	OF. CENTRAL ICEMM			3	2026	2026-03-31	39841.72				3311560	83.11789752048857					901	901			Centralización Remuneraciones Marzo 2026	Sueldo Base	4-2-01-001
T-644	01	OF. CENTRAL ICEMM			3	2026	2026-03-31	39841.72				213354	5.355039892856031					901	901			Centralización Remuneraciones Marzo 2026	Gratificación	4-2-01-105
T-644	01	OF. CENTRAL ICEMM			3	2026	2026-03-31	39841.72				100000	2.509931800133127					901	901			Centralización Remuneraciones Marzo 2026	Colacion	4-2-01-106
T-644	01	OF. CENTRAL ICEMM			3	2026	2026-03-31	39841.72				100000	2.509931800133127					901	901			Centralización Remuneraciones Marzo 2026	Movilizacion	4-2-01-106
T-644	01	OF. CENTRAL ICEMM			3	2026	2026-03-31	39841.72				120000	3.011918160159752					901	901			Centralización Remuneraciones Marzo 2026	Viatico	4-2-01-001
T-644	01	OF. CENTRAL ICEMM			3	2026	2026-03-31	39841.72				272461	6.838585281960719					901	901			Centralización Remuneraciones Marzo 2026	Mutual	4-2-01-001
T-644	01	OF. CENTRAL ICEMM			3	2026	2026-03-31	39841.72				330389	8.292538575141837					901	901			Centralización Remuneraciones Marzo 2026	Seguro Invalidez y Sobrevivencia	4-2-01-001
T-644	01	OF. CENTRAL ICEMM			3	2026	2026-03-31	39841.72				371422	9.322438890690462					901	901			Centralización Remuneraciones Marzo 2026	Seguro de Cesantia CI	4-2-01-001
T-644	01	OF. CENTRAL ICEMM			3	2026	2026-03-31	39841.72				228802	5.742774157340596					901	901			Centralización Remuneraciones Marzo 2026	Seguro de Cesantia Solidario	4-2-01-001
T-644	01	OF. CENTRAL ICEMM			3	2026	2026-03-31	39841.72				21455	0.5385058677185623					901	901			Centralización Remuneraciones Marzo 2026	Aporte AFP Empleador	4-2-01-001
T-644	01	OF. CENTRAL ICEMM			3	2026	2026-03-31	39841.72				193084	4.846276716969046					901	901			Centralización Remuneraciones Marzo 2026	Aporte FAPP Compensación Expectativa de Vida	4-2-01-001
T-644	01	OF. CENTRAL ICEMM			3	2026	2026-03-31	39841.72				10440932	262.0602724982757					901	901			Centralización Remuneraciones Marzo 2026	Sueldo Base	4-2-01-001
T-644	01	OF. CENTRAL ICEMM			3	2026	2026-03-31	39841.72				213354	5.355039892856031					901	901			Centralización Remuneraciones Marzo 2026	Gratificación	4-2-01-105
T-644	01	OF. CENTRAL ICEMM			3	2026	2026-03-31	39841.72				200000	5.019863600266254					901	901			Centralización Remuneraciones Marzo 2026	Colacion	4-2-01-106
T-644	01	OF. CENTRAL ICEMM			3	2026	2026-03-31	39841.72				200000	5.019863600266254					901	901			Centralización Remuneraciones Marzo 2026	Movilizacion	4-2-01-106
T-644	01	OF. CENTRAL ICEMM			3	2026	2026-03-31	39841.72				15839969	397.5724190622292					901	901			Centralización Remuneraciones Marzo 2026	Sueldo Base	4-2-01-001
T-644	01	OF. CENTRAL ICEMM			3	2026	2026-03-31	39841.72				213354	5.355039892856031					901	901			Centralización Remuneraciones Marzo 2026	Gratificación	4-2-01-105
